panel_index,municipality,reference_profile,consensus_class,second_class,top_affinity_share,second_affinity_share,affinity_margin,affinity_entropy,consensus_matches_reference,raw_affinity_A,affinity_share_A,raw_affinity_B,affinity_share_B,raw_affinity_C,affinity_share_C,raw_affinity_D,affinity_share_D,raw_affinity_E,affinity_share_E,raw_affinity_F,affinity_share_F,raw_affinity_G,affinity_share_G,D_G_balance,B_E_balance,family_votes_D_over_G,family_votes_G_over_D,family_votes_B_over_E,family_votes_E_over_B,D_G_transition_direction,B_E_transition_direction,perturbation_peer_coassignment,destination_precision,destination_jaccard,stability_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin,anchor_consensus_class,anchor_second_class,anchor_top_affinity_share,anchor_affinity_margin,anchor_affinity_entropy,anchor_class_matches_full,anchor_vs_all_L1_affinity_share
39,Арсеньевский муниципальный район,G,G,F,0.5929548084247473,0.23764080863032994,0.3553139997944174,0.5555818144011823,True,0.019491726010773622,0.012971427853140424,0.009846938555413971,0.006552978067476415,0.20431033913688412,0.13596522043763115,0.010882352704024004,0.007242029407485621,0.010026881496311837,0.006672727179189172,0.35709480739081856,0.23764080863032994,0.89101314006752,0.5929548084247473,-0.9758678188520882,-0.009054270413515187,0,4,0,1,,,0.8833817427385892,0.8546162072277914,0.7841561624517074,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564,G,F,0.7603822127846593,0.5678903593757354,0.38262650600011927,True,0.3453294490185216
40,Арский муниципальный район,G,G,F,0.5982138457565198,0.2115099182403745,0.38670392751614535,0.5605095743805729,True,0.020307328036807952,0.014438516868836779,0.009846938555413971,0.007001176530021327,0.2175287425132661,0.1546630069963816,0.009934640300819298,0.007063532499657806,0.009999999776482582,0.0071100031082081865,0.2974821674389713,0.2115099182403745,0.8413692979891765,0.5982138457565198,-0.9766601800978979,-0.007712082262210779,0,4,0,1,,,0.7954564315352697,0.8750879754200165,0.7058790361180285,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576,G,F,0.7871026578821847,0.6244013756404683,0.36695810139736573,True,0.3901875380222085
41,Архангельский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
42,Архаринский муниципальный округ,F,G,F,0.3469135123681464,0.33042194227809374,0.016491570090052643,0.741793384172638,False,0.26660757255575335,0.18504665004084878,0.009846938555413971,0.006834550779522142,0.13362068644371525,0.09274327869062088,0.04375816929135837,0.03037161533584305,0.011048386849823498,0.007668450506924977,0.47605829087137447,0.33042194227809374,0.4998186640981874,0.3469135123681464,-0.8389991382874121,-0.05749842470069311,0,4,0,2,G-leaning,,0.5944171779141105,0.3906384089452905,0.3153797044801217,transition,True,True,False,True,True,True,False,True,2,False,4,True,0.08899629969282641,0.029227091259995397,G,F,0.396034862871591,0.09675697777561193,0.6911668927411224,True,0.2052601716092054
43,Асекеевский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
44,Асиновский муниципальный район,G,G,F,0.502640456334388,0.3090415449985979,0.19359891133579016,0.6194193123476317,True,0.0297044916805012,0.0191551435881539,0.009846938555413971,0.006349865332201531,0.2062068910755474,0.13297391687102167,0.03611111124746161,0.023286495810564068,0.010161290100465218,0.006552577065072802,0.47924057369203016,0.3090415449985979,0.7794605759416873,0.502640456334388,-0.9114458929492322,-0.015711113185368244,0,4,0,1,,,0.7262448132780084,0.6925517062368737,0.6270597280059976,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.1283730149967982,0.10700238845626348,G,F,0.6288682381523506,0.3364384338932783,0.49806830449073924,True,0.27120627034095557
45,Аскинский муниципальный район,G,G,F,0.5997080107938689,0.20986728581383118,0.38984072498003774,0.5598368826115482,True,0.020307328036807952,0.014468425841940686,0.009846938555413971,0.0070156792661703596,0.21718390934683127,0.15473770260429234,0.009934640300819298,0.007078164404407442,0.009999999776482582,0.0071247312754890695,0.2945616796031731,0.20986728581383118,0.8417271812798076,0.5997080107938689,-0.9766699879011101,-0.007712082262210778,0,4,0,1,,,0.7968879668049792,0.8810903809059606,0.7088465614732865,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.0955237358628927,0.35835268885921695,G,F,0.7890843729018177,0.6283038177349278,0.3652586818475841,True,0.391008380066992
46,Аткарский муниципальный район,G,G,F,0.6304606931175379,0.1976613026886589,0.43279939042887905,0.5354992830786195,True,0.019349882042312874,0.012984230433782381,0.009846938555413971,0.006607529647530028,0.20701149086756954,0.13890962714851152,0.009934640300819298,0.006666379601720837,0.009999999776482582,0.006710237362258474,0.2945667755097971,0.1976613026886589,0.9395504882906978,0.6304606931175379,-0.9790736263230232,-0.00771208226221081,0,4,0,1,,,0.9053319502074686,0.9031245193661228,0.814877043328707,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08172930747103813,0.38085391065998475,G,F,0.8111014026752411,0.6671162206300653,0.3390857279513825,True,0.3703095789246601
47,Атнинский муниципальный район,G,G,F,0.6201191005735907,0.20111089931043835,0.4190082012631523,0.5435642598031216,True,0.020023640364091447,0.013503306271967165,0.009846938555413971,0.006640462210530217,0.21528735300847168,0.14518294432454024,0.009934640300819298,0.006699605478550451,0.009999999776482582,0.006743681830383019,0.29822120893837756,0.20111089931043835,0.9195556704928766,0.6201191005735907,-0.9786234666774826,-0.007712082262210832,0,4,0,1,,,0.8253526970954356,0.8798420236626867,0.7352349185890512,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.0912237796556209,0.3633332838166447,G,F,0.8038140119239047,0.653883949386183,0.3473738733180547,True,0.3776833333399265
48,Атюрьевский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
49,Атяшевский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
50,Аургазинский муниципальный район,G,G,F,0.5982138457565198,0.2115099182403745,0.38670392751614535,0.5605095743805729,True,0.020307328036807952,0.014438516868836779,0.009846938555413971,0.007001176530021327,0.2175287425132661,0.1546630069963816,0.009934640300819298,0.007063532499657806,0.009999999776482582,0.0071100031082081865,0.2974821674389713,0.2115099182403745,0.8413692979891765,0.5982138457565198,-0.9766601800978979,-0.007712082262210779,0,4,0,1,,,0.7954564315352697,0.8750879754200165,0.7058790361180285,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576,G,F,0.7871026578821847,0.6244013756404683,0.36695810139736573,True,0.3901875380222085
51,Ахтубинский муниципальный район,G,G,F,0.5902955024573328,0.24047384487023155,0.3498216575871012,0.5570504535602707,True,0.019491726010773622,0.012959043066421837,0.009846938555413971,0.006546721452040079,0.20396551162261387,0.1356061463064506,0.011209150076253352,0.00745238561715179,0.010026881496311837,0.0066663562303714155,0.3616972544147926,0.24047384487023155,0.8878648014607766,0.5902955024573328,-0.9750651210457371,-0.009054270413515203,0,4,0,1,,,0.8707883817427383,0.8419028055067349,0.7707038062368842,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225,G,F,0.756098036891088,0.5593220076366443,0.38562050042283297,True,0.34168425192780394
52,Ашинский муниципальный район,G,G,F,0.5849094129366058,0.24498761390094084,0.339921799035665,0.5601424184665912,True,0.019810874807707806,0.013171235012195756,0.009846938555413971,0.006546724620840465,0.20482757925216494,0.1361793565148255,0.011339869033666997,0.007539297557513098,0.010026881496311837,0.006666359457078455,0.36848624627353677,0.24498761390094084,0.8797631461899805,0.5849094129366058,-0.9745486911391025,-0.009054270413515185,0,4,0,1,,,0.8383817427385891,0.8140666576183784,0.7380640198710815,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.08968165832372332,0.29557936318835853,G,F,0.7497232041891355,0.5467106264921767,0.3901810035500261,True,0.3396837844493651
53,Бабаевский муниципальный округ,G,G,F,0.5883546198156493,0.2422971823506015,0.3460574374650478,0.5580622941777288,True,0.01952718700288881,0.012998630564217973,0.009846938555413971,0.006554795447569836,0.20379309799393702,0.13565861749410024,0.011209150076253352,0.007461576557777522,0.010026881496311837,0.006674577770083787,0.36399083477743993,0.2422971823506015,0.8838554668043165,0.5883546198156493,-0.9749534282445016,-0.009054270413515156,0,4,0,1,,,0.8547510373443983,0.8295114401153697,0.7546180318312227,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08726801049108812,0.30356591319120513,G,F,0.7540199494082321,0.5553041170632259,0.3872664258587447,True,0.3415097249944071
54,Бабушкинский муниципальный округ,G,G,F,0.6239218733055644,0.20451194425792843,0.41940992904763597,0.5397871232690338,True,0.019349882042312874,0.012871663134204958,0.009846938555413971,0.006550245407767537,0.20787355849712058,0.13827879744343718,0.010816993222273643,0.007195531868236763,0.010026881496311837,0.0066699445828607325,0.30744138938183996,0.20451194425792843,0.9379374309446802,0.6239218733055644,-0.9771974855732106,-0.009054270413515187,0,4,0,1,,,0.8988796680497922,0.8760973618297228,0.8022783154127187,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08606149492013626,0.3647726356879338,G,F,0.8026134516790949,0.650236423690435,0.34661615697435655,True,0.3656530079372349
55,Бабынинский муниципальный район,G,G,F,0.5902955024573328,0.24047384487023155,0.3498216575871012,0.5570504535602707,True,0.019491726010773622,0.012959043066421837,0.009846938555413971,0.006546721452040079,0.20396551162261387,0.1356061463064506,0.011209150076253352,0.00745238561715179,0.010026881496311837,0.0066663562303714155,0.3616972544147926,0.24047384487023155,0.8878648014607766,0.5902955024573328,-0.9750651210457371,-0.009054270413515203,0,4,0,1,,,0.8707883817427383,0.8419028055067349,0.7707038062368842,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225,G,F,0.756098036891088,0.5593220076366443,0.38562050042283297,True,0.34168425192780394
56,Бавлинский муниципальный район,G,G,F,0.6172342794198826,0.20166044877811154,0.4155738306417711,0.5460158466414391,True,0.020307328036807952,0.013742606942812602,0.009846938555413971,0.006663732713225629,0.2175287425132661,0.14720853485528282,0.009934640300819298,0.006723083239947778,0.009999999776482582,0.006767314050736908,0.297991851358945,0.20166044877811154,0.9120816043056393,0.6172342794198826,-0.9784501838033025,-0.007712082262210754,0,4,0,1,,,0.7954564315352697,0.8750879754200165,0.7058790361180285,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711,G,F,0.8021500598467219,0.6509483650102909,0.34936375437046624,True,0.38041229573696367
57,Баганский муниципальный район,G,G,F,0.6239218733055644,0.20451194425792843,0.41940992904763597,0.5397871232690338,True,0.019349882042312874,0.012871663134204958,0.009846938555413971,0.006550245407767537,0.20787355849712058,0.13827879744343718,0.010816993222273643,0.007195531868236763,0.010026881496311837,0.0066699445828607325,0.30744138938183996,0.20451194425792843,0.9379374309446802,0.6239218733055644,-0.9771974855732106,-0.009054270413515187,0,4,0,1,,,0.8988796680497922,0.8760973618297228,0.8022783154127187,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08606149492013626,0.3647726356879338,G,F,0.8026134516790949,0.650236423690435,0.34661615697435655,True,0.3656530079372349
58,Баевский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
59,Базарно-Карабулакский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
