,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01
городской округ Южноуральский,0,0,0,2,2,0,0,0,0,2,2,4,4,4,4,4,4,4,4,10,10,10,10,10
городской округ Юргинский,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ Ясненский,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10
городской округ город Абаза,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
городской округ город Абакан,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Агидель,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,10,10,10
городской округ город Адыгейск,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
городской округ город Алапаевск,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,10,10,10,10,10
городской округ город Алатырь,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
городской округ город Алейск,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,10,10,10,10,10
городской округ город Алексин,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Арзамас,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10
городской округ город Архангельск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
городской округ город Астрахань,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Ачинск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Барнаул,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Белокуриха,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Бердск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Березники,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10
городской округ город Бийск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Биробиджан,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Боготол,3,3,3,3,3,3,0,0,0,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
городской округ город Бор,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,10,10,10,10,10,10,10,10,10
городской округ город Бородино,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11
городской округ город Братск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Бугуруслан,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Бузулук,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Буй,3,3,3,0,0,3,3,7,7,7,7,7,4,4,11,11,11,11,11,11,11,11,11,11
городской округ город Великие Луки,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Владикавказ,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
городской округ город Владимир,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Волгореченск,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,11,11,11,11,11,11,11
городской округ город Волжск,2,2,2,2,2,2,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Волжский,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Воткинск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Выкса,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Вятские Поляны,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10
городской округ город Галич,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
городской округ город Глазов,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Горно-Алтайск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Губкинский,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
городской округ город Гусь-Хрустальный,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10
городской округ город Десногорск,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Дзержинск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Дивногорск,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10
городской округ город Димитровград,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,10,10,10,10,10,10,10,10,10
городской округ город Донской,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Екатеринбург,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Елец,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Енисейск,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11
городской округ город Ефремов,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Заринск,2,2,2,2,2,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Ижевск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Ирбит,2,2,2,2,2,2,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10
городской округ город Иркутск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Искитим,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Ишим,2,2,2,2,2,0,0,2,2,2,2,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Йошкар-Ола,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Казань,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Калининград,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10
городской округ город Калуга,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Каменск-Уральский,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Камышин,2,2,2,2,2,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Канаш,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,11,11,11
городской округ город Канск,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,10,10,10,10,10,10,10,10,10
городской округ город Касимов,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,10,10,10,10
городской округ город Кедровый,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
городской округ город Кизел,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11
городской округ город Киров,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Кирово-Чепецк,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,10,10,10,10,10,10,10,10,10
городской округ город Кирсанов,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
городской округ город Ковров,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10
городской округ город Когалым,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Козьмодемьянск,3,3,0,0,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,10,10
городской округ город Комсомольск-на-Амуре,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Коряжма,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,10,10
городской округ город Кострома,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Котельнич,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,11
городской округ город Котовск,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
городской округ город Красноярск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Кулебаки,3,3,3,3,3,0,0,0,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
городской округ город Кумертау,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,10,10,10,10,10,10,10
городской округ город Курган,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Лабытнанги,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Лангепас,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
городской округ город Лермонтов,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,6,6,6,6,6,10,10,10
городской округ город Лесосибирск,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Ливны,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10
городской округ город Липецк,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,5,5,10,10,10
городской округ город Магадан,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Майкоп,2,2,2,2,2,6,6,2,2,2,2,2,2,2,2,2,6,6,6,6,6,10,10,10
городской округ город Мегион,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
городской округ город Медногорск,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,11,10,10
городской округ город Минусинск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Михайловка,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Мичуринск,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Можга,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Моршанск,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
городской округ город Муравленко,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
городской округ город Мурманск,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
городской округ город Мценск,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10
городской округ город Набережные Челны,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Назарово,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,11,11,10,10,10,10
городской округ город Нарьян-Мар,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Невинномысск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Нефтекамск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Нефтеюганск,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
городской округ город Нижневартовск,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Нижний Новгород,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Нижний Тагил,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Новоалтайск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Новодвинск,0,0,2,2,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10
городской округ город Новомосковск,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10
городской округ город Новосибирск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Новотроицк,0,0,0,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,10,10
городской округ город Новоульяновск,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,11,11,11,11
городской округ город Новочебоксарск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Новый Уренгой,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Норильск,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Ноябрьск,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
городской округ город Нягань,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
городской округ город Обнинск,5,5,5,5,5,5,5,5,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5
городской округ город Обь,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10
городской округ город Октябрьский,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Омск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Оренбург,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10
городской округ город Орск,0,0,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,1,1,1,10,10,10,10
городской округ город Орёл,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Первомайск,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
городской округ город Переславль-Залесский,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10
городской округ город Петровск-Забайкальский,3,3,3,3,0,0,0,0,0,0,4,4,7,7,7,4,4,1,1,10,10,10,11,11
городской округ город Покачи,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,10,10
городской округ город Псков,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10
городской округ город Пыть-Ях,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,5,5,1,1
городской округ город Радужный,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
городской округ город Рассказово,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
городской округ город Рубцовск,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Рыбинск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Рязань,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Салават,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Салехард,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Сарапул,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Саратов,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Саяногорск,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10
городской округ город Саянск,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10
городской округ город Свирск,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11
городской округ город Сибай,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Скопин,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
городской округ город Слободской,2,2,2,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,11,11
городской округ город Смоленск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10
городской округ город Сорск,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11
городской округ город Сосновоборск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Ставрополь,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Стерлитамак,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Стрежевой,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,10,10
городской округ город Сургут,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Тамбов,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Тверь,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Тобольск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Томск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Торжок,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Тула,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10
городской округ город Тулун,3,3,0,0,0,0,0,0,0,7,7,7,4,4,4,4,11,11,11,11,11,11,11,11
городской округ город Тюмень,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Уварово,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
городской округ город Ульяновск,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Урай,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,10,10
городской округ город Урюпинск,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
городской округ город Усолье-Сибирское,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Усть-Илимск,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
городской округ город Уфа,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Фролово,3,3,3,3,3,3,0,0,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
городской округ город Хабаровск,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Ханты-Мансийск,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
городской округ город Чебоксары,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
городской округ город Черемхово,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Черногорск,2,2,2,2,2,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10
городской округ город Чкаловск,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
городской округ город Шадринск,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10
