panel_index,municipality,profile,mean_peer_coassignment,mean_destination_precision,mean_destination_Jaccard
883,Теучежский муниципальный район,F,0.5841104294478529,0.4577061853951009,0.3602193053495128
884,Тигильский муниципальный район,A,0.9054285714285711,0.7599907349919286,0.6876497257837122
885,Тисульский муниципальный округ,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
886,Тихвинский муниципальный район,F,0.6417791411042946,0.5405322215635688,0.4106083227063694
887,Тогульский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
888,Тогучинский муниципальный район,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
889,Тоджинский муниципальный район,F,0.20852760736196319,0.16556300969451226,0.10204558822111075
890,Токарёвский муниципальный округ,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
891,Томпонский муниципальный район,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
892,Томский муниципальный район,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
893,Тонкинский муниципальный округ,G,0.8988796680497922,0.8760973618297228,0.8022783154127187
894,Тоншаевский муниципальный округ,G,0.9048132780082985,0.8870378007011961,0.8097966315143268
895,Топкинский муниципальный округ,F,0.65920245398773,0.5017552784683248,0.4063321946152574
896,Топчихинский муниципальный район,G,0.7766390041493776,0.8574691280071812,0.6880156103979005
897,Торбеевский муниципальный район,G,0.8908713692946055,0.8656649014239187,0.7928117404764293
898,Тосненский муниципальный район,E,0.8108108108108111,0.69082261604859,0.6226143932965904
899,Тотемский муниципальный округ,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
900,Тоцкий муниципальный район,F,0.6398159509202455,0.5178927800153098,0.40493189482349334
901,Третьяковский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
902,Троицкий муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
903,Троицко-Печорский муниципальный район,G,0.8547510373443983,0.8295114401153697,0.7546180318312227
904,Троснянский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
905,Труновский муниципальный округ,G,0.9053319502074686,0.9031245193661228,0.814877043328707
906,Тужинский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
907,Туймазинский муниципальный район,F,0.6489570552147239,0.4680767032151365,0.38465949234244684
908,Туркменский муниципальный округ,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
909,Турковский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
910,Турочакский муниципальный район,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
911,Туруханский муниципальный район,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
912,Тутаевский муниципальный район,F,0.6398159509202455,0.5178927800153098,0.40493189482349334
913,Тындинский муниципальный округ,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
914,Тюкалинский муниципальный район,G,0.7963900414937758,0.88634688143405,0.7099385264484721
915,Тюльганский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
916,Тюлячинский муниципальный район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
917,Тюменский муниципальный район,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
918,Тюменцевский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
919,Тюхтетский муниципальный округ,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
920,Тяжинский муниципальный округ,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
921,Убинский муниципальный район,G,0.9053319502074686,0.9031245193661228,0.814877043328707
922,Уватский муниципальный район,G,0.8383817427385891,0.8140666576183784,0.7380640198710815
